video_id,title,channelId,channelTitle,categoryId,duration,thumbnail_link,tags
w2wLVgENb-o,"CHARGING PERFECT PIPELINE WITH JOHN JOHN FLORENCE & ITALO FERREIRA","UCo_q6aOlvPH7M-j_XGWVgXg","Jamie O'Brien",17,1211.0,https://i.ytimg.com/vi/w2wLVgENb-o/default.jpg,"[none]"
cVNGviDMIEw,"MY NEW CAR TOUR **mind blown**","UCbP35Xg465Vok5XAbd__DHg","Mama Rug and Papa Rug",24,912.0,https://i.ytimg.com/vi/cVNGviDMIEw/default.jpg,"[none]"
X5ZPzrfSGYs,"MY BRAND NEW CAR!! (2021 Mercedes Benz AMG G-Wagon LIMITED EDITION)","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,924.0,https://i.ytimg.com/vi/X5ZPzrfSGYs/default.jpg,"[none]"
R5yB3omCZZU,"Guess That Funny Looking YouTuber, Win $1,000 (Ft. FaZe H1ghSky1)","UCg6tJjpYXUrBFM-IF2p8CXA","NoCloutCris",22,734.0,https://i.ytimg.com/vi/R5yB3omCZZU/default.jpg,"[none]"
9hYQMo-pr7g,"WE'VE NEVER SEEN HIM THIS SAD BEFORE...","UCbP35Xg465Vok5XAbd__DHg","Mama Rug and Papa Rug",24,733.0,https://i.ytimg.com/vi/9hYQMo-pr7g/default.jpg,"[none]"
Ytos0Dqdz1c,"Copart Walk Around 1-12-21 + 2017 Tesla Model X 100D","UCpw-BHqS4VEE64kSaXhhJ7g","Auto Auction Rebuilds",2,1712.0,https://i.ytimg.com/vi/Ytos0Dqdz1c/default.jpg,"[none]"
lRZwrzczo7Q,"I Built a SECRET Hidden Gaming Room in my House!","UCilwZiBBfI9X6yiZRzWty8Q","FaZe Rug",24,853.0,https://i.ytimg.com/vi/lRZwrzczo7Q/default.jpg,"[none]"
iquDTXxi85U,"Something very scary happened last night... **Caught on Camera**","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,1054.0,https://i.ytimg.com/vi/iquDTXxi85U/default.jpg,"[none]"
9qV3bUIPbDA,"Reuniting my Little Cousin with his BEST FRIEND! **Emotional**","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,888.0,https://i.ytimg.com/vi/9qV3bUIPbDA/default.jpg,"[none]"
fIZ7gGz7ARk,"BYE LA...WE'RE MOVING TO MEXICO!!!","UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family",22,1036.0,https://i.ytimg.com/vi/fIZ7gGz7ARk/default.jpg,"[none]"
Z4CsUc9HQuk,"Last to Leave the GINGERBREAD HOUSE wins $10,000! **Christmas Challenge**","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,1080.0,https://i.ytimg.com/vi/Z4CsUc9HQuk/default.jpg,"[none]"
P8UU6AD6po0,"FaZe Rug destroyed my brand new car...","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,731.0,https://i.ytimg.com/vi/P8UU6AD6po0/default.jpg,"[none]"
-mdKow8xpXU,"You won’t believe what JAMES HARDEN gave me...","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,736.0,https://i.ytimg.com/vi/-mdKow8xpXU/default.jpg,"[none]"
LKjEwwfLwQ4,"THE BEST FAMILY CHRISTMAS GIFTS OPENING EVER!!","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,1150.0,https://i.ytimg.com/vi/LKjEwwfLwQ4/default.jpg,"[none]"
N9rTAnyjQJo,"Knocking on people’s door, then PAYING THEIR RENT FOR THE WHOLE YEAR! **Emotional**","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,1306.0,https://i.ytimg.com/vi/N9rTAnyjQJo/default.jpg,"[none]"
117JQFf4TqA,"1v1 Basketball Against NBA Champion Big Baby Glen Davis  *Trash Talk*","UCvyTdLw8SkVmUcHYXSDEGwA","CashNasty",24,1115.0,https://i.ytimg.com/vi/117JQFf4TqA/default.jpg,"[none]"
gFhbxdoofrs,"MrBeast Challenged Me To Survive With Only THIS For 24 Hours","UCAOTquI9uwN8oOwCKydFAvg","Tucker Doss",24,652.0,https://i.ytimg.com/vi/gFhbxdoofrs/default.jpg,"[none]"
XxUpr3ppkls,"Giving my Family the WORST Christmas Gifts to see how they react...","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,1101.0,https://i.ytimg.com/vi/XxUpr3ppkls/default.jpg,"[none]"
HCJXgt8fPlg,"FRESH Challenged US in Fortnite","UCTgQTM6B97Tk5FPNOWZMB1Q","x2Twins",20,871.0,https://i.ytimg.com/vi/HCJXgt8fPlg/default.jpg,"[none]"
sjVFwsP4Wdc,"Paying for People's Groceries but My Card Gets Declined so I Make Them put Their Stuff Back","UCR0VLWitB2xM4q7tjkoJUPw","Vlog Creations",24,706.0,https://i.ytimg.com/vi/sjVFwsP4Wdc/default.jpg,"[none]"
bcylqeZQkQg,"THIS IS THE CRAZIEST CHRISTMAS GIFT I'VE EVER GOTTEN...","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,823.0,https://i.ytimg.com/vi/bcylqeZQkQg/default.jpg,"[none]"
C9E5kcR7WPc,"We snuck in this room in the middle of the night... **BAD IDEA**","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,1049.0,https://i.ytimg.com/vi/C9E5kcR7WPc/default.jpg,"[none]"
QTfseF08DHM,"First Car Meet & Her Reaction to CRAZY Mclaren 570s Pulls & Revs! *New Sheepey Race Tune*","UCDYtWlIRioPg8nmsORoVMHQ","Dustin Williams",22,731.0,https://i.ytimg.com/vi/QTfseF08DHM/default.jpg,"[none]"
WKkSXy2ivQU,"My Friends Draw My Makeup Looks!","UCucot-Zp428OwkyRm2I7v2Q","James Charles",24,1244.0,https://i.ytimg.com/vi/WKkSXy2ivQU/default.jpg,"[none]"
VeQ0QZw-CH4,"WE PLAYED AMONG US IN REAL LIFE... **IMPOSTER IQ IS 0%**","UC3xWCpnWd8l7HaiqfvtzIhQ","FunnyMike",24,1443.0,https://i.ytimg.com/vi/VeQ0QZw-CH4/default.jpg,"[none]"
puxjOc92kG8,"TATTOOING MY SON'S NAME ON MY FACE!!!","UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family",22,1681.0,https://i.ytimg.com/vi/puxjOc92kG8/default.jpg,"[none]"
RsM9Gknzg4k,"THEY WERE IN MY HOME... *CAUGHT ON CAMERA*","UCCiQtqwCnPLL9sRJMZUc_8A","ShermanTheVerman",24,889.0,https://i.ytimg.com/vi/RsM9Gknzg4k/default.jpg,"[none]"
aL0AH4zhIFI,"Paying my Best Friend $10,000 to MOVE BACK HOME...","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,832.0,https://i.ytimg.com/vi/aL0AH4zhIFI/default.jpg,"[none]"
2grFgttDkNI,"These videos of us should NOT be on the internet...","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,952.0,https://i.ytimg.com/vi/2grFgttDkNI/default.jpg,"[none]"
GSVfI6PFvq4,"PRANKING Crewmates As A JESTER In AMONG US! (NEW)","UC0DZmkupLYwc0yDsfocLh0A","Jelly",20,771.0,https://i.ytimg.com/vi/GSVfI6PFvq4/default.jpg,"[none]"
6vOsU2J5MAo,"The Dealer FAILED my Unrepairable BMW Supercar! Can I Fix it with this Simple DIY Trick???","UCtn2hU9HKYQAgDtwrhux7Sw","Samcrac",2,1252.0,https://i.ytimg.com/vi/6vOsU2J5MAo/default.jpg,"[none]"
EzomKrSx_W8,"JAY KISSED MAGIC & BAM WANTS TO BOX ANTHONY OVER MYA!💔","UC3xWCpnWd8l7HaiqfvtzIhQ","FunnyMike",24,1073.0,https://i.ytimg.com/vi/EzomKrSx_W8/default.jpg,"[none]"
nyektTD5gkY,"I Found My CLONE... (not clickbait)","UCL7AbokeoHUuy6IU6pcCUGw","Ryft",20,520.0,https://i.ytimg.com/vi/nyektTD5gkY/default.jpg,"[none]"
11D1rJAUMLA,"The most stressful night of my life.","UCvtRTOMP2TqYqu51xNrqAzg","Brawadis",22,687.0,https://i.ytimg.com/vi/11D1rJAUMLA/default.jpg,"[none]"
7h5LyN4UFSw,"AYLA'S 2ND MONTH BIRTHDAY PARTY 💕","UC5LGPvoUOfwcLi4Ck8LiR4A","THE PRINCE FAMILY",22,2092.0,https://i.ytimg.com/vi/7h5LyN4UFSw/default.jpg,"[none]"
EArRYwNTp4s,"Face to face with Phoenix Suns HATER! **Heated Argument**","UCfvgh3xDF-4ukRmXdItS4Rg","BrawadisNBA",22,934.0,https://i.ytimg.com/vi/EArRYwNTp4s/default.jpg,"[none]"
7h5LyN4UFSw,"AYLA'S 2ND MONTH BIRTHDAY PARTY 💕","UC5LGPvoUOfwcLi4Ck8LiR4A","THE PRINCE FAMILY",22,2092.0,https://i.ytimg.com/vi/7h5LyN4UFSw/default.jpg,"[none]"
IvS9ECKfRAQ,"SIDEMEN GEOGUESSR BATTLE ROYALE!","UCh5mLn90vUaB1PbRRx_AiaA","MoreSidemen",22,1536.0,https://i.ytimg.com/vi/IvS9ECKfRAQ/default.jpg,"[none]"
EArRYwNTp4s,"Face to face with Phoenix Suns HATER! **Heated Argument**","UCfvgh3xDF-4ukRmXdItS4Rg","BrawadisNBA",22,934.0,https://i.ytimg.com/vi/EArRYwNTp4s/default.jpg,"[none]"
iXEpWYgAEWs,"Again..!!?","UCSmUMOEPlAfAzbXIVuXso2w","Through Our Eyes",24,1206.0,https://i.ytimg.com/vi/iXEpWYgAEWs/default.jpg,"[none]"
JaD9LAQk5Kg,"HOW MY BIRTHDAY WENT! *UNEXPECTED*","UCDSJCBYqL7VQrlXfhr1RtwA","Les Do Makeup",26,1716.0,https://i.ytimg.com/vi/JaD9LAQk5Kg/default.jpg,"[none]"
bet5oqvd99U,"Hot Ones With FaZe Teeqo (EXTREME SPICE)","UCOPbsY_gLA4vuzN8fGOf2Qw","FaZe Nikan",24,1025.0,https://i.ytimg.com/vi/bet5oqvd99U/default.jpg,"[none]"
f8oy13PjR-Y,"FINDING OUT I'M PREGNANT","UC0psAD-M4X6O0yC_hFRK4hw","AlondraDessy",22,707.0,https://i.ytimg.com/vi/f8oy13PjR-Y/default.jpg,"[none]"
9i7iQK6OOM4,"Soda 🥤","UCilYbCsEDmq_Eq3FjMWjJOg","cxltures",20,127.0,https://i.ytimg.com/vi/9i7iQK6OOM4/default.jpg,"[none]"
XN1HsGeYkpA,"Adam LZ | Best of 2020 Pt. 2","UCXIYLgIp6DYZHjmUUUXErmg","Adam LZ",2,8098.0,https://i.ytimg.com/vi/XN1HsGeYkpA/default.jpg,"[none]"
E_Kij9i7JeU,"I Cheated in a 1v1 VS FaZe Clan in Fortnite...","UCh7vK970a9Ol76zVuD1ud0g","GrantTheGoat",20,710.0,https://i.ytimg.com/vi/E_Kij9i7JeU/default.jpg,"[none]"
qpzwj-2tpUY,"Try Not To Eat! US vs UK KFC | Food Wars...","UCtK1EizfGsvhbEMcVmN1jdQ","The Matthews Fam",27,1136.0,https://i.ytimg.com/vi/qpzwj-2tpUY/default.jpg,"[none]"
mH1OyVYQJEE,"We TESTED a viral TikTok product! *SHOCKING RESULTS!!!*","UCOIGee5h5-_8cfY4wFwPX_w","The Bramfam",22,1035.0,https://i.ytimg.com/vi/mH1OyVYQJEE/default.jpg,"[none]"
9jN8kVIBG7w,"I'm going away for a while... Goodbye.","UCmraHp1nkUsFWLqR7SWToIg","Jeff Wittek",23,1157.0,https://i.ytimg.com/vi/9jN8kVIBG7w/default.jpg,"[none]"
c8_4PdGTgdg,"BOCW Takedown In Real Life | Melee Kill on Snowman | IRL","UCcebf-V9MXA5EPjgATYIVoA","Schrödinger",24,50.0,https://i.ytimg.com/vi/c8_4PdGTgdg/default.jpg,"[none]"
zntsaMwzWJg,"WARZONE WTF HIGHLIGHTS #36","UC92GkG_QBoQs0eRwEgbQgMg","Daily Warzone Moments",20,512.0,https://i.ytimg.com/vi/zntsaMwzWJg/default.jpg,"[none]"
pjepF8qKsCY,"This RANDOM SQUAD game was so TILTING!!!","UCctNbNYKhhzSKXH60vB7x4A","Cloakzy",20,648.0,https://i.ytimg.com/vi/pjepF8qKsCY/default.jpg,"[none]"
Jy5zz8X36y8,"Among Us Gone Wrong","UCGmnsW623G1r-Chmo5RB4Yw","JJ Olatunji",24,773.0,https://i.ytimg.com/vi/Jy5zz8X36y8/default.jpg,"[none]"
5ax44B8Iq7Q,"WHEN YOU SEE THIS CREATURE OUTSIDE YOUR HOUSE CALL THE POLICE ASAP!!! ( HE WANTED STROMEDY )","UCqF8iQNBghoT_tzYKwcmDxw","Ubhay B",24,637.0,https://i.ytimg.com/vi/5ax44B8Iq7Q/default.jpg,"[none]"
7Ok38L6-CMA,"We Played The Weirdest Roblox Car Game Ever","UCS7dY6MyZMulVvBD_X-aMUQ","James",20,939.0,https://i.ytimg.com/vi/7Ok38L6-CMA/default.jpg,"[none]"
eNjjajQL9Cc,"Woodturning Black River Plate","UC-47YH1aM9E3905MjMg5OCQ","DIY & Crafts",26,182.0,https://i.ytimg.com/vi/eNjjajQL9Cc/default.jpg,"[none]"
RnGb6spbzJ8,"MY WORST WIPE OUT OF THE YEAR! KEIKI SHOREBREAK","UCo_q6aOlvPH7M-j_XGWVgXg","Jamie O'Brien",17,1404.0,https://i.ytimg.com/vi/RnGb6spbzJ8/default.jpg,"[none]"
t5TExbZMS4s,"My 21st Birthday Got Out Of Hand","UCDLmS9vkPcTz3cAc-c9QIzg","Tanner Fox",24,902.0,https://i.ytimg.com/vi/t5TExbZMS4s/default.jpg,"[none]"
aDRmgExIgJ4,"My ex cheated & this is how I found out...","UCBsEkEerFAqKd2q3TxmQ7qg","Jackie Figueroa",24,1118.0,https://i.ytimg.com/vi/aDRmgExIgJ4/default.jpg,"[none]"
hYCfUB49Ueo,"Shop Talk With Shawn! Tearing Down The Car, Discussing NPK, and the Future of the Car! Big Changes!","UCDXQTeSFsE-3LRguz9q65dA","187 Customs",2,2265.0,https://i.ytimg.com/vi/hYCfUB49Ueo/default.jpg,"[none]"
EzhSQeKZmmg,"COUPLES TRUTH OR DRINK **EXPOSING OURSELVES**","UC-rN2gfG9OhqitnrRPnPmHg","THIS IS L&S",22,841.0,https://i.ytimg.com/vi/EzhSQeKZmmg/default.jpg,"[none]"
S6Ro3Esk80w,"I Opened a Mystery Box From My BOYFRIEND & Regret It..","UCXEtdPqObuH2rXix3_SGelQ","Kiera Bridget",24,493.0,https://i.ytimg.com/vi/S6Ro3Esk80w/default.jpg,"[none]"
Bo6KgIuUBmU,"THIS IS WHAT'S HAPPENING TO OUR OLD HOUSE...","UCmJS-4t4s0DsywmCgUObGxQ","Us Always",22,1233.0,https://i.ytimg.com/vi/Bo6KgIuUBmU/default.jpg,"[none]"
gvMUC-BE5k8,"New EDGE FACTOR Pack!! Winning in Solos! (Fortnite Season 5)","UC2wKfjlioOCLP4xQMOWNcgg","Typical Gamer",20,13050.0,https://i.ytimg.com/vi/gvMUC-BE5k8/default.jpg,"[none]"
iNpWqnV4bK0,"TRUTH OR DRINK | My New Girlfriend ? Bad Stroke Game ? 😳","UCGDumBSWK7q6Rpdwz8osbYA","Prettyboyfredo",22,1076.0,https://i.ytimg.com/vi/iNpWqnV4bK0/default.jpg,"[none]"
49Gm40PHXG0,"Unboxing Jordan Pairs We Got Last December 2020 | thisisaldridge vlog #25","UCqt70mZH0dSHqMgRcN21WXQ","thisisaldridge",26,590.0,https://i.ytimg.com/vi/49Gm40PHXG0/default.jpg,"[none]"
UN4VgoteBnQ,"Rockville Punisher Subwoofer Review! I did NOT Expect THIS to Happen...","UCHaImhRCv3wdEUh8t8hG70Q","Parker Dacchille",2,1150.0,https://i.ytimg.com/vi/UN4VgoteBnQ/default.jpg,"[none]"
5G-82r0vVHQ,"Utah Trip for New Years! (Craziest Weekend of my Life)","UCDLmS9vkPcTz3cAc-c9QIzg","Tanner Fox",24,1192.0,https://i.ytimg.com/vi/5G-82r0vVHQ/default.jpg,"[none]"
AbJLLXWUG3I,"TRYING TO KEEP UP WITH A SCATPACK IN A CHALLENGER ON 24S!!","UCkTcFdC0LlgDqzKUhrV-ccA","RELL TO REAL",20,1212.0,https://i.ytimg.com/vi/AbJLLXWUG3I/default.jpg,"[none]"
IVeFAKEV83E,"TikTok Mashup January 2021 ✨Not Clean✨","UCQdajx1HNSnUy-pGhLDRCtg","EDM Tik Tok 2021",10,541.0,https://i.ytimg.com/vi/IVeFAKEV83E/default.jpg,"[none]"
QUGveacvEOo,"SERENITY GAVE US A BIG SCARE...","UCmJS-4t4s0DsywmCgUObGxQ","Us Always",22,1247.0,https://i.ytimg.com/vi/QUGveacvEOo/default.jpg,"[none]"
NUvXk4iMAf4,"SAD BOY TURNED INTO HAPPY BOY!","UCaC7YP-rF3sdtYZ3FVknvYA","Bastrin",20,544.0,https://i.ytimg.com/vi/NUvXk4iMAf4/default.jpg,"[none]"
cLZJaO5qVsQ,"MALDIVES VLOG | MOLLYMAE","UC-F3kTU4V680v550AavEOsQ","MollyMae",22,1405.0,https://i.ytimg.com/vi/cLZJaO5qVsQ/default.jpg,"[none]"
eOm0JOXtnBE,"Fortnite w/ SypherPK & Ranger! (Trios Tournament)","UC2wKfjlioOCLP4xQMOWNcgg","Typical Gamer",20,20376.0,https://i.ytimg.com/vi/eOm0JOXtnBE/default.jpg,"[none]"
pBhDXQTmmwg,"Staycation Vlog: Spending Christmas 2020 with Friends","UCJg0qYUnnBJfH7se0-4iDLQ","Thembani Sikiti",22,2251.0,https://i.ytimg.com/vi/pBhDXQTmmwg/default.jpg,"[none]"
euRUvX_QoH0,"REACTING TO TXUNAMY’S TIKTOKS! *Shocking* | Jancy Family","UChaiVRP1AEWlwOqklNMiQTQ","Jancy Family",22,862.0,https://i.ytimg.com/vi/euRUvX_QoH0/default.jpg,"[none]"
WYeUOfUcfY0,"CHANGING MY APPEARANCE * I tried * | VLOG #940","UCCavka0AbNklF4cqfaiwqEA","SisterForeverVlogs",1,1047.0,https://i.ytimg.com/vi/WYeUOfUcfY0/default.jpg,"[none]"
GHWktWq5PSw,"Logan Paul Responds to Jake Paul: “My Brother Is A Fake Fighter - IMPAULSIVE EP. 249","UCGeBogGDZ9W3dsGx-mWQGJA","Impaulsive",24,3488.0,https://i.ytimg.com/vi/GHWktWq5PSw/default.jpg,"[none]"
npipUl9U6Jc,"Lev CAMERON cheated on Piper ROCKELLE with WHO?!? **MUST WATCH**","UCwZJc1nhYm-hDbe-JEuULUA","Pipersophie ._. cookies",22,119.0,https://i.ytimg.com/vi/npipUl9U6Jc/default.jpg,"[none]"
88vAr19v8Us,"The New Goonzquad Headquarters Part 58","UCwO_xoYm2vjhu4kZSxFO5mA","goonzquad",26,1486.0,https://i.ytimg.com/vi/88vAr19v8Us/default.jpg,"[none]"
8eZXq1KYTXI,"Darion  & Dad  Reacts To The  Prince Family -12 Year Old Brother Diss Track (Official Music Video)","UCuyOVP9NQKDLxujITM2OF4A","The Cryer Family",22,1588.0,https://i.ytimg.com/vi/8eZXq1KYTXI/default.jpg,"[none]"
WTw6R37moi8,"HOW TO TAKE CARE AND CLEAN ADULT BRACES + SOME TIPS, EXPERIENCE | Christy GL","UC_Y2HdEcV8gqhMYpuSIABMQ","Christy GL",22,479.0,https://i.ytimg.com/vi/WTw6R37moi8/default.jpg,"[none]"
4e1HqiyNrGY,"Why I'm Leaving 2HYPE Response to Mopi and TD","UCTs5PJGf9AwnA7mNV3ejNTQ","ZackTTG",17,2239.0,https://i.ytimg.com/vi/4e1HqiyNrGY/default.jpg,"[none]"
ybyzLajTyGA,"Answering Instagram ASSUMPTIONS About Me! **SHOCKING** | ft. Gavin Magnus","UCI1WV5aiDIVGbfjeDyinSVQ","Dear Darnell",24,490.0,https://i.ytimg.com/vi/ybyzLajTyGA/default.jpg,"[none]"
KOSnIJ8kcVI,"My 1st Middle School Crush that Started it All...","UCPoTpi_70CZchTFOgI4sTAA","P2 Plays",20,1447.0,https://i.ytimg.com/vi/KOSnIJ8kcVI/default.jpg,"[none]"
iKY5FerwpTk,"DJ TOPO TRUENA CONTRA EL TOQUE DE QUEDA (EL DESPELUÑE)","UCvDvBAOuJIHKWK59duvM0JQ","Alofokeradioshow",25,2047.0,https://i.ytimg.com/vi/iKY5FerwpTk/default.jpg,"[none]"
N9nLkbZBCk8,"ALONDRA DESSY & BENNY SOLIVEN HAVING A BABY*SHOCKING*TRE CARTER DRAGGED...!?","UCLNRYU4kbVg_pHIj9Lwgq0g","PanchoDoesItBetter",22,497.0,https://i.ytimg.com/vi/N9nLkbZBCk8/default.jpg,"[none]"
jVkOpxluhBY,"What Is Bitcoin & How Does It Work? (w/ Andrei Jikh) - IMPAULSIVE EP. 250","UCGeBogGDZ9W3dsGx-mWQGJA","Impaulsive",24,4662.0,https://i.ytimg.com/vi/jVkOpxluhBY/default.jpg,"[none]"
tVIYKkfYQVI,"I'M GOING TO SUE HOBBY LOBBY!!","UC06F3vv3sEU9I6ubiYAv3nw","Maria Estella",22,983.0,https://i.ytimg.com/vi/tVIYKkfYQVI/default.jpg,"[none]"
XxqU776Zjjo,"Jesser Responds to Mopi... I'm shocked","UCWyDCS2xtZgab_MUlhmpQZA","YourRAGE Gaming",26,4810.0,https://i.ytimg.com/vi/XxqU776Zjjo/default.jpg,"[none]"
Wgm2JI4h-nM,"OUR FAMILY TESTED POSITIVE FOR COVID","UC-rN2gfG9OhqitnrRPnPmHg","THIS IS L&S",22,781.0,https://i.ytimg.com/vi/Wgm2JI4h-nM/default.jpg,"[none]"
UCcA5xbsxH0,"CallMeCarson REPORTED to POLICE! #DramaAlert More Carson Allegations come out! ( Carson Kate Fitz  )","UC11PvrGPzo6Y7Zc6-e9cAKg","DramaAlert",25,645.0,https://i.ytimg.com/vi/UCcA5xbsxH0/default.jpg,"[none]"
x_cIN_UDRVQ,"Responding to ZackTTG of 2Hype","UCDDWI9jztA_rEnV0o2Ujm5Q","TDPresents",20,996.0,https://i.ytimg.com/vi/x_cIN_UDRVQ/default.jpg,"[none]"
T_iB2y1v_qU,"CallMeCarson ( New INFO )  #DramaAlert Dr. Phil Girl CAUGHT LYING about Kanye West & Jeffree Star!","UC11PvrGPzo6Y7Zc6-e9cAKg","DramaAlert",25,660.0,https://i.ytimg.com/vi/T_iB2y1v_qU/default.jpg,"[none]"
VXC_eawzx4U,"This Is The Truth About Lil Jerz...","UCXUUisMo0_M1m1MQ59QMTxw","Julian Barboza",26,2613.0,https://i.ytimg.com/vi/VXC_eawzx4U/default.jpg,"[none]"
Est2RV2H7aQ,"we broke up...","UCd4_qTyUvYuPbVUtYsdT6Tg","J Cook",22,1230.0,https://i.ytimg.com/vi/Est2RV2H7aQ/default.jpg,"[none]"
zBZ4skqOm04,"Are You Subscribed?","UC4-79UOlP48-QNGgCko5p2g","MrBeast Shorts",22,24.0,https://i.ytimg.com/vi/zBZ4skqOm04/default.jpg,"[none]"
n1ialcKO8Uk,"Faze rug cousin twerking ig live","UCCvBTK6gyRHO2AUljfarUPA","Theplug21",22,40.0,https://i.ytimg.com/vi/n1ialcKO8Uk/default.jpg,"[none]"
rfuz6cCyMNY,"subhan awan  Hashim come back to paris # enjoying with friends # vlog","UCKAMdKt3Px_d8UMtIrrPicg","Subhan awan",24,48.0,https://i.ytimg.com/vi/rfuz6cCyMNY/default.jpg,"[none]"
