video_id,title,channelId,channelTitle,categoryId,duration,thumbnail_link,tags,description,channel_desc,channel_keywords,related_vid_id
z3szNvgQxHo,"(여자)아이들((G)I-DLE) - '화(火花)(HWAA)' Official Music Video","UCritGVo7pLJLUS8wEu32vow","(G)I-DLE (여자)아이들 (Official YouTube Channel)","10","199.0","https://i.ytimg.com/vi/z3szNvgQxHo/default.jpg","kpop|gidle|(여자)아이들|(G)I-DLE|IDLE|여자아이들|아이들|미연|민니|수진|소연|우기|슈화|MIYEON|MINNIE|SOOJIN|SOYEON|YUQI|SHUHUA|큐브|CUBE","(여자)아이들((G)I-DLE) - '화(火花)(HWAA)' Official Music VideoComposed by 소연, Pop TimeLyrics by 소연Arranged by Pop Time, 소연차디찬 한겨울이 덮친 듯시간은 다 얼어버리고잔인한 그 바람이 남긴 듯한어둠은 더 깊어 버리고벗어나리오끝없이 펼쳐진 기약 없는 계절을지워내리오뜨겁지 못한 날들에 홀로 데인 흉터를큰불을 내리오이 내 안에 눈물이 더는 못 살게난 화를 내리오 더 화를 내리오잃었던 봄을 되찾게차갑게 부는 바람이 눈이 하얗게 덮인 마음이아침이 오면 부디 모두 녹을 수 있게불을 지펴라화 火타올라 타올라화 火꽃피우리라화 火타올라 타올라화 火꽃피우리라내 너의 흔적 남지 않게 하리못다 한 원망도 훨훨 타리쓸쓸한 추위를 거둬 가길남겨진 시들은 꽃길을 즈려 밟지한을 풀리라 다시금 봄을 누리라추억은 모조리 불이 나 거름이 돼찬란한 꽃을 피우리라난 화를 내리오 더 화를 내리오잃었던 봄을 되찾게차갑게 부는 바람이 눈이 하얗게 덮인 마음이아침이 오면 부디 모두 녹을 수 있게불을 지펴라화 火타올라 타올라화 火꽃피우리라화 火타올라 타올라화 火꽃피우리라끊어진 인연의 미련을 품에 안고시렸던 시간을 나를 태워간다 화화 花화 花불을 지펴라꽃피우리라(G)I-DLE Official YouTube: http://www.youtube.com/gidleofficial(G)I-DLE Official Twitter: https://twitter.com/G_I_DLE(G)I-DLE Official Facebook: https://facebook.com/G.I.DLE.CUBE(G)I-DLE Official Instagram: https://instagram.com/official_g_i_dle(G)I-DLE Official Weibo: http://weibo.com/cubegidle(G)I-DLE Official Fansite: https://www.united-cube.comⓒ All Rights Reserved CUBE Entertainment Inc.#여자아이들 #GIDLE #HWAA","(G)I-DLE Official YouTube Channel(여자)아이들 공식 유튜브 채널","kpop gidle g idle g-idle (여자)아이들 (G)I-DLE IDLE 여자아이들 아이들 미연 민니 수진 소연 우기 슈화 MIYEON MINNIE SOOJIN SOYEON YUQI SHUHUA","55TEB82zfVk"
xGx2yb-uLf4,"[Show Champion] [COMEBACK] (여자)아이들 - 화(火花) ((G)I-DLE - HWAA) l EP.381","UCPde4guD9yFBRzkxk2PatoA","ALL THE K-POP","24","233.0","https://i.ytimg.com/vi/xGx2yb-uLf4/default.jpg","쇼챔피언|showchampion|火花|여자아이들 화 쇼챔피언|HWAA|화|여자아이들|gidle|쇼챔피언 여자아이들|쇼챔 여자아이들|쇼챔 gidle|쇼챔피언 gidle|여자아이들 노래|여자아이들 춤|여자아이들 화|gidle HWAA|showchampion gidle|gidle HWAA showchampion|쇼챔피언 381|쇼챔 381|showchampion 381|쇼챔|케이팝|kpop|allthekpop|올더케이팝|가수|아이돌|직캠","[COMEBACK] (여자)아이들 - 화(火花) ((G)I-DLE - HWAA)#쇼챔피언 #GIDLE #화 #HWAA[Show Champion]Global No.1 KPOP IDOL CHANNEL, ALL THE K-POP! Copyrightⓒ MBC PLUS, All Rights Reserved. ---------------------------------------------------------------------------------------------Buy All The K-POP Goods * allthekshop : http://www.allthekshop.com* facebook : http://facebook.com/allthekpop.idol* twitter : https://twitter.com/ALLTHEKPOP* instagram : https://www.instagram.com/allthekpop....* idolchamp : http://idolchamp.co.kr/IDOLCHAMP.php* mbcplus  : http://www.mbcplus.com/","Welcome To ALL THE K-POPEVERY WEEK Wednesday [Weekly Idol] Simulcast 5:00pm(KST)[Show Champion] Live 6:00pm(KST) WEDNESDAY Upload Clip LIST*WEEKLY IDOL*SHOW CHAMPIONTHURSDAY Upload LIST*SHOW CHAMPION Close Up*Secret Friend of Idols","k-pop weekly idol show champion bts seventeen idol","55TEB82zfVk"
0YXZhzlNhCw,"[AAA2020 HD] TWICE (트와이스)  – I CAN’T STOP ME + MORE & MORE @2020 Asia Artist Awards (AAA2020)★","UCtmqiS_54E4CgpEt9pNX9Rw","STARNEWS KOREA","24","472.0","https://i.ytimg.com/vi/0YXZhzlNhCw/default.jpg","[none]","걸그룹 트와이스가 11월 28일 2020 Asia Artist Awards(2020 아시아 아티스트 어워즈, 2020 AAA)에서 멋진 무대를 선보이고 있다. 2020 AAA에서는 슈퍼주니어, GOT7, 마마무, 몬스타엑스, 트와이스, NCT, 펜타곤, 더보이즈, 스트레이키즈, (여자)아이들, 아이즈원, 원어스, ITZY(있지), AB6IX, 크래비티, 시크릿 넘버, 트레저, 송가인, 임영웅, 빅맨, 강다니엘, 알렉사, MAX 등 가수 23팀(명)과 이정재, 김민재, 이준기, 김수현, 이준혁, 이주영, 김혜윤, 서예지, 전미도, 이성경, 안보현, 안효섭, 김선호, 한소희, 안은진, 이재욱, 박주현 등 17명의 배우가 참석했다. #트와이스 #AAA #2020AAA #AsiaArtistAwards #아시아아티스트어워즈 #아시아아티스트어워즈2020 #2020Asiaartistawards #AAA2020 #시상식 #K_Pop #K_Drama #K_Movie #starnewskorea #스타뉴스코리아 #starnews #스타뉴스","스타뉴스(STARNEWS KOREA)는 K-POP, K-DRAMA, K-MOVIE, 스타, 연예가 화제까지 연예계 모든 소식을 발 빠르게 전달하는 Global Entertainment Media 입니다. Asia Artist Awards(AAA)를 주최하고 있습니다. [홈페이지 http://star.mt.co.kr]","뉴스 현장 연예 공항패션 직캠 무대 쇼케이스 Starnews 스타뉴스 콘서트 시상식 AAA 아시아아티스트어워즈 연예가핫이슈 현장영상 쇼케이스 출근길 패션","55TEB82zfVk"
a5gUds01aXY,"BLACKPINK - '뚜두뚜두 (DDU-DU DDU-DU)' 2019 Coachella Live Performance","UCOmHUn--16B90oW2L6FRR3A","BLACKPINK","10","249.0","https://i.ytimg.com/vi/a5gUds01aXY/default.jpg","YG Entertainment|YG|와이지|K-pop|BLACKPINK|블랙핑크|블핑|제니|로제|리사|지수|Lisa|Jisoo|Jennie|Rosé|BLINK|블링크|Coachella LIVE|BLACKPINK Coachella|블랙핑크 코첼라|코첼라|2019 코첼라|2019 Coachella|뚜두뚜두|DDU-DU DDU-DU","#BLACKPINK #블랙핑크 #DDU_DU_DDU_DU #뚜두뚜두 #COACHELLA #COACHELLADOC #YOUTUBE #YG","BLACKPINK Official YouTube Channel블랙핑크 공식 유튜브 채널입니다.JISOO, JENNIE, ROSÉ, LISA지수, 제니, 로제, 리사","YG Entertainment YG 와이지 K-pop BLACKPINK 블랙핑크 블핑 제니 로제 리사 지수 Lisa Jisoo Jennie Rosé BLINK 블링크","55TEB82zfVk"
uBZXCkwCKxw,"[CHOREOGRAPHY] BTS (방탄소년단) 2020 MMA 'Dynamite' Dance Break Practice","UCLkAepWjdylmXSltofFvsYQ","BANGTANTV","10","231.0","https://i.ytimg.com/vi/uBZXCkwCKxw/default.jpg","방탄소년단|BTS|BANGTAN|HIPHOP|알엠|RM|슈가|SUGA|제이홉|jhope|지민|JIMIN|정국|JUNGKOOK|JIN","Connect with BTS: https://ibighit.com/bts http://twitter.com/BTS_bighithttp://twitter.com/BTS_twt http://www.facebook.com/bangtan.official https://www.youtube.com/user/BANGTANTV http://instagram.com/BTS.bighitofficial https://channels.vlive.tv/FE619 https://www.tiktok.com/@bts_official_bighithttps://weverse.onelink.me/qt3S/94808190https://www.weibo.com/BTSbighithttps://www.weibo.com/BTSmembers http://i.youku.com/btsofficial http://btsblog.ibighit.com","방탄소년단 공식 유튜브 채널 입니다.This is the Official YouTube channel for BTS.","BTS 방탄 방탄소년단 빅히트 BANGTAN","55TEB82zfVk"
8IUNK3iMcdk,"[2020 MBC 가요대제전] 있지 - Not Shy(ver. Hip Hop) (ITZY - Not Shy(ver. Hip Hop)), MBC 201231 방송","UCe52oeb7Xv_KaJsEzcKXJJg","MBCkpop","10","209.0","https://i.ytimg.com/vi/8IUNK3iMcdk/default.jpg","있지|ITZY|Not Shy|장성규|윤아|김선호|mbc 가요대제전|2020 가요대제전|2020 mbc 가요대제전","★★★More clips are available★★★iMBChttp://program.imbc.com/Info/2020gayo?seq=457","Welcome to the official YouTube page of MBC, MBC KpopEnjoy Show! Music Core the hottest K-pop program and the essence of live music on The Masked Singer. Subscribe and stay tuned for the latest updates!","mbc kpop music korean pop","55TEB82zfVk"
2IwBbCEo5pQ,"(여자)아이들 - LATATA+덤디덤디 (DUMDi DUMDi) [유희열의 스케치북/You Heeyeol’s Sketchbook] | KBS 210115 방송","UCeLPm9yH_a_QH8n6445G-Ow","KBS Kpop","10","284.0","https://i.ytimg.com/vi/2IwBbCEo5pQ/default.jpg","음악|연주|뮤지션|뮤직 토크쇼|심야|대중음악|가요|대중가요|LATATA|덤디덤디 (DUMDi DUMDi)|(여자)아이들","(여자)아이들 - LATATA+덤디덤디 (DUMDi DUMDi)","[KBS 한국방송] 음악 전문 채널, KBS kpop 입니다.[KBS Korean Broadcasting System] Official Music Channel, KBS kpop.","KBS KBS2 한국방송 케이비에스 음악 Music K-pop kpop 뮤직뱅크 뮤뱅 musicbank kbspop","55TEB82zfVk"
cwKYh2geaik,"(여자)아이들((G)I-DLE) - '화(火花)(HWAA)' (Choreography Practice Video)","UCritGVo7pLJLUS8wEu32vow","(G)I-DLE (여자)아이들 (Official YouTube Channel)","10","202.0","https://i.ytimg.com/vi/cwKYh2geaik/default.jpg","kpop|gidle|(여자)아이들|(G)I-DLE|IDLE|여자아이들|아이들|미연|민니|수진|소연|우기|슈화|MIYEON|MINNIE|SOOJIN|SOYEON|YUQI|SHUHUA|큐브|CUBE","(여자)아이들((G)I-DLE) - '화(火花)(HWAA)' (Choreography Practice Video)(G)I-DLE Official YouTube: http://www.youtube.com/gidleofficial(G)I-DLE Official Twitter: https://twitter.com/G_I_DLE(G)I-DLE Official Facebook: https://facebook.com/G.I.DLE.CUBE(G)I-DLE Official Instagram: https://instagram.com/official_g_i_dle(G)I-DLE Official Weibo: http://weibo.com/cubegidle(G)I-DLE Official Fansite: https://www.united-cube.comⓒ All Rights Reserved CUBE Entertainment Inc.#여자아이들 #GIDLE #HWAA","(G)I-DLE Official YouTube Channel(여자)아이들 공식 유튜브 채널","kpop gidle g idle g-idle (여자)아이들 (G)I-DLE IDLE 여자아이들 아이들 미연 민니 수진 소연 우기 슈화 MIYEON MINNIE SOOJIN SOYEON YUQI SHUHUA","55TEB82zfVk"
ORAdcQNyNTs,"♬ LATATA부터 화(火花)까지! (여자)아이들((G)I-DLE)' 컴백기념 타이틀곡 모아보기","UCbD8EppRX3ZwJSou-TVo90A","Mnet K-POP","24","1472.0","https://i.ytimg.com/vi/ORAdcQNyNTs/default.jpg","엠넷|mnet|kpop|k-pop|star|program|엠카운트다운|엠카|MCOUNTDOWN|컴백|타이틀곡|타이틀곡모아듣기|타이틀곡 모아보기|(여자)아이들|(G)I-DLE|미연|민니|수진|소연|우기|슈화|MIYEON|MINNIE|SOOJIN|SOYEON|YUQI|SHUHUA|LATATA|라타타|한|HANN|Senorita|세뇨리타|Uh-Oh|Oh my god|오 마이 갓|덤디덤디|DUMDi DUMDi|화|HWAA","♬ LATATA부터 화(火花)까지!(여자)아이들((G)I-DLE)' 컴백기념 타이틀곡 모아보기#타이틀곡모아보기 #여자아이들 #GIDLE-▶ Mnet 유튜브 구독하기: http://www.youtube.com/subscription_center?add_user=MnetLike Facebook and Twitter for more k-pop newshttps://facebook.com/MnetOfficialhttps://facebook.com/MCOUNTDOWNhttps://twitter.com/MnetKR","Watch the hottest Kpop video clips on Mnet K-POP Channel! You can enjoy WEEKLY updated M COUNTDOWN, kpop chart show and find out all the kpop live performances on MAMA(Mnet Asian Music Awards). What’s more, latest kpop fancams and kpop tv shows your favorite kpop stars appeared too! Mnet K-POPMnet K-POP YouTube Channel is one of Mnet’s Youtube Channels. Mnet (acronym of Music Network) is a music television in South Korea owned by CJ ENM, a division of CJ Group. Music Makes One World's #1 K-POP Channel ▶Subscribe Now! http://bit.ly/Subscribe-Mnet-KPOPⓒCJ ENM. Corp ALL RIGHTS RESERVED CJ ENM is a true leader in Asian cultural trends, providing various media content and platform services for broadcast, movies, music, performance, and games!","kpop kpop chart kpop star kpop music 2015 mama kpop channel KCON MPD FANCAM SuperstarK I can see your voice","55TEB82zfVk"
AW0eHUT-MCI,"[제35회 골든디스크] 트와이스 - 'CRY FOR ME' + 'MORE & MORE'♪｜JTBC 210110 방송","UCesY-UN9tgibpFJ-lw3y_1A","Golden Disc Awards","24","485.0","https://i.ytimg.com/vi/AW0eHUT-MCI/default.jpg","골든디스크어워즈|골든디스크시상식|골든|골디|디스크|jtbc|음악|음반|노래|시상식|특집프로그램|특집|제35회골든디스크어워즈|제35회골든디스크어워즈큐라프록스|음반부문|트와이스|TWICE|무대|아이돌|걸그룹|국내|댄스","#제35회골든디스크어워즈 #트와이스 #TWICE■ 제35회 골든디스크어워즈 with 큐라프록스 음반 부문트와이스 - 'INTRO + CRY FOR ME'♬ + 'INTRO + MORE & MORE'♪","골든 디스크 시상식은 대한민국 대중가요분야에서 우수한 앨범과 가수, 제작자를 선정하는 시상식으로서 대한민국에서 가장 전통 있는 음악 시상식 입니다. 일간스포츠와 JTBC Plus가 주최하는 골든디스크 어워즈 공식 영상채널입니다. Since 1986, the fairest and greatest award depicting the present and future of K-POP, Golden Disc Awards","연예 오락 예능 KPOP 가요 뮤직 음악 MUSIC","55TEB82zfVk"
MLrSdfX0ZXY,"(여자)아이들 _ 화(火花) | (G)I-DLE _ HWAA | 스페셜클립 | 퍼포먼스 | Special Clip | Performance | 미연 민니 수진 소연 우기 슈화","UCqq-ovGE01ErlXakPihhKDA","1theK Originals - 원더케이 오리지널","24","208.0","https://i.ytimg.com/vi/MLrSdfX0ZXY/default.jpg","여자아이들|아이들|미연|민니|수진|소연|우기|슈화|화|여자아이들 화|여자아이들 컴백|여자 아이들 퍼포먼스|여자아이들 노래|여자아이들 수진|여자아이들 노래 모음","(여자)아이들 _ 화(火花) | (G)I-DLE _ HWAA | 스페셜클립 | 퍼포먼스 | Special Clip | Performance | 미연 민니 수진 소연 우기 슈화#GIDLE#HWAA#SpecialClip#New1theKOriginal#1theK#원더케이#원더케이오리지널The hottest ever performance in the extreme cold with a wind chill of -30°C!! Watch this freezing cold but burning hot video and endure this winter!! ----------------------------------------------------------------------------K-POP Wonderland, 1theKK-POP의 모든 즐거움이 여기에,새롭게 바뀐 1theK 로고와 다양한 오리지널 컨텐츠를 만나보세요!----------------------------------------------------------------------------K-POP Wonderland, 1theKAll the joys of K-pop here!1theK has a wide variety of Original Content----------------------------------------------------------------------------▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc▶1theK TikTok : https://vt.tiktok.com/2mSMBS","K-POP Wonderland, 1theKK-POP의 모든 즐거움이 여기에! 1theK(원더케이)의 다양한 오리지널 컨텐츠를 만나보세요.*Business Contact : 1theK.ad@kakao-m.com","1theK 원더케이 K-pop idol 아이돌 아이유 IU 몬스타엑스 MONSTA X 더보이즈 THE BOYZ 우주소녀 WJSN 에이핑크 Apink 위클리 Weeekly 본인등판 수트댄스","55TEB82zfVk"
